"1",1,24.7289407937579,50.8641376765942
"2",1,24.7270611121218,51.0789295214781
"3",1,24.7214226429766,51.2936555736872
"4",1,24.7120271134364,51.5082500607001
"5",1,24.6988774014362,51.7226472502944
"6",1,24.6819775348513,51.9367814706821
"7",1,24.6613326902627,52.1505871306249
"8",1,24.6369491913722,52.3639987395254
"9",1,24.6088345070648,52.5769509274877
"10",1,24.5769972491213,52.7893784653407
"11",1,24.5414471695802,53.0012162846183
"12",1,24.5021951577508,53.2123994974904
"13",1,24.4592532368774,53.4228634166389
"14",1,24.4126345604568,53.6325435750718
"15",1,24.362353408209,53.8413757458699
"16",1,24.3084251817033,54.0492959618606
"17",1,24.2508663996407,54.2562405352108
"18",1,24.189694692794,54.4621460769359
"19",1,24.1249287986074,54.6669495163159
"20",1,24.056588555457,54.8705881202145
"21",1,23.9846948965742,55.0729995122953
"22",1,23.9092698436335,55.2741216921277
"23",1,23.8303365000072,55.4738930541784
"24",1,23.7479190436887,55.672252406682
"25",1,23.6620427198863,55.869138990384
"26",1,23.5727338332908,56.0644924971524
"27",1,23.4800197400176,56.2582530884504
"28",1,23.3839288392276,56.4503614136657
"29",1,23.2844905644284,56.6407586282897
"30",1,23.1817353744581,56.8293864119427
"31",1,23.0756947441559,57.0161869862372
"32",1,22.966401154721,57.2011031324767
"33",1,22.8538880837632,57.384078209182
"34",1,22.7381899950484,57.5650561694406
"35",1,22.6193423279421,57.7439815780752
"36",1,22.4973814865542,57.9207996286232
"37",1,22.3723448285875,58.0954561601248
"38",1,22.2442706538955,58.267897673713
"39",1,22.1131981927501,58.4380713490007
"40",1,21.9791675938255,58.6059250602601
"41",1,21.8422199119,58.7714073923892
"42",1,21.7023970952809,58.9344676566608
"43",1,21.5597419729547,59.0950559062489
"44",1,21.414298241469,59.2531229515277
"45",1,21.2661104515474,59.4086203751391
"46",1,21.1152239944431,59.5615005468232
"47",1,20.9616850880356,59.7117166380079
"48",1,20.8055407626732,59.859222636153
"49",1,20.6468388467678,60.0039733588441
"50",1,20.485627952144,60.1459244676325
"51",1,20.3219574591494,60.2850324816163
"52",1,20.1558775015284,60.4212547907594
"53",1,19.9874389510665,60.5545496689427
"54",1,19.816693402007,60.6848762867459
"55",1,19.6436931552479,60.8121947239533
"56",1,19.4684912023213,60.9364659817821
"57",1,19.2911412091617,61.0576519948279
"58",1,19.1116974996676,61.1757156427246
"59",1,18.9302150390619,61.2906207615145
"60",1,18.746749417055,61.402332154726
"61",1,18.5613568308176,61.5108156041542
"62",1,18.3740940677669,61.6160378803426
"63",1,18.185018488172,61.7179667527612
"64",1,17.9941880075842,61.8165709996793
"65",1,17.8016610790967,61.9118204177288
"66",1,17.6074966754397,62.0036858311562
"67",1,17.4117542709172,62.0921391007587
"68",1,17.2144938231887,62.177153132504
"69",1,17.0157757549041,62.2587018858293
"70",1,16.8156609351958,62.3367603816178
"71",1,16.6142106610335,62.4113047098498
"72",1,16.4114866384486,62.4823120369269
"73",1,16.2075509636332,62.549760612666
"74",1,16.0024661039193,62.6136297769615
"75",1,15.7962948786448,62.6738999661137
"76",1,15.5891004399108,62.7305527188214
"77",1,15.3809462532382,62.7835706818367
"78",1,15.1718960781271,62.8329376152806
"79",1,14.962013948527,62.8786383976172
"80",1,14.7513641532226,62.9206590302856
"81",1,14.5400112161414,62.958986641988
"82",1,14.3280198765897,62.9936094926321
"83",1,14.1154550694221,63.0245169769272
